order_id,order_date,order_month,order_year,customer_name,product_name,category,quantity,price,discount,net_revenue,profit
413,2025-03-21,March,2025,"Sneha mandal","Lenovo IdeaPad Slim 3",Electronics,NULL,10000.00,53.72,NULL,NULL
1962,2025-02-09,February,2025,"Faras ahluwalia","Atomic Habits",Books,1,24396.55,8.50,24388.05,-9400.53
408,2024-10-01,October,2024,123,"APPLE AIRPODS PRO",Electronics,6,29522.18,7.88,177125.20,131362.42
135,2025-09-25,September,2025,123,"Boldfit Yoga Mat",Sports,4,1263.40,13.82,5039.78,2613.30
3396,2025-08-08,August,2025,"Dakshesh sura","Funskool Monopoly",Toys,3,8843.04,37.18,26491.94,18936.59
1724,2025-09-20,September,2025,"Dakshesh sura","Cosco Basketball",Sports,1,16548.15,8.63,16539.52,16279.12
1595,2025-03-15,March,2025,"Dakshesh sura","Tata Tea 1kg",Grocery,6,5218.75,20.91,31291.59,-130770.57
3699,2025-06-01,June,2025,"Atharv devan","Levis 511 Jeans",Clothing,5,16243.21,27.66,81188.39,31188.39
1939,2026-01-08,January,2026,"Atharv devan","Logitech MX Master 3",Electronics,8,23907.40,53.11,191206.09,29227.05
971,2028-03-03,March,2028,"Atharv devan","Apple AirPods Pro",Electronics,6,24231.36,48.85,145339.31,109439.69
971,2028-03-03,March,2028,"Atharv devan","apple airpods pro",Electronics,1,33911.06,2.63,33908.43,30820.75
703,2025-12-12,December,2025,"Atharv devan","Boldfit Yoga Mat",Sports,3,25078.50,31.87,75203.63,30618.05
2436,2025-12-20,December,2025,"Yauvani murthy","Realme Buds Air 3",Electronics,5,10000.00,110.00,49890.00,9980.85
801,2025-11-01,November,2025,"Yauvani murthy","Psychology of Money",Books,4,27497.87,30.78,109960.70,14728.10
801,2025-11-01,November,2025,"Yauvani murthy","boAt Rockerz 450",Electronics,4,35612.97,NULL,NULL,NULL
2869,2025-07-02,July,2025,"Rajeshri ahluwalia","Levis 511 Jeans",Clothing,2,3900.45,4.94,7795.96,-4157.00
2869,2025-07-02,July,2025,"Rajeshri ahluwalia","OnePlus Nord CE3",Electronics,5,16813.77,39.31,84029.54,-31686.11
366,2024-09-11,September,2024,"Hemang sankar","Mamaearth Face Wash",Beauty,9,10000.00,56.70,89943.30,-153441.27
3723,2025-04-21,April,2025,"Tanay gera","W Women Kurta",Clothing,5,10000.00,16.36,49983.64,-91327.31
3416,2026-03-06,March,2026,"Tanay gera","boldfit yoga mat",Sports,2,36335.63,NULL,NULL,NULL
2051,0000-00-00,NULL,0,"Tanay gera","Atomic Habits",Books,3,21362.94,NULL,NULL,NULL
846,2025-07-02,July,2025,"Tanay gera","Prestige Induction Cooktop","Home & Kitchen",1,10000.00,0.04,9999.96,-21490.67
3977,2026-02-16,February,2026,123,"Atomic Habits",Books,9,27904.58,29.95,251111.27,-41035.21
2055,2025-08-10,August,2025,123,"Milton Flask","Home & Kitchen",NULL,30024.62,23.40,NULL,NULL
2055,2025-08-10,August,2025,123,"Realme Buds Air 3",Electronics,9,19801.15,NULL,NULL,NULL
1993,2024-08-08,August,2024,123,"Realme Buds Air 3",Electronics,4,10000.00,-10.00,40010.00,-39333.72
1591,2025-01-06,January,2025,123,"Fire-Boltt Phoenix",Electronics,4,22781.44,40.83,91084.93,82062.69
172,2025-01-31,January,2025,123,"Allen Solly Formal Shirt",Clothing,NULL,10278.92,110.00,NULL,NULL
2636,2025-09-21,September,2025,"Kavya zachariah","Milton Flask","Home & Kitchen",1,33900.30,13.20,33887.10,4491.10
315,2024-07-01,July,2024,"Kavya zachariah","fire-boltt phoenix",Electronics,999,30061.37,9.84,30031298.79,20041298.79
315,2024-07-01,July,2024,"Kavya zachariah","Atomic Habits",Books,6,10000.00,40.09,59959.91,-142771.57
315,2024-07-01,July,2024,"Kavya zachariah","Lakme Lipstick",Beauty,1,33277.93,39.57,33238.36,16260.64
720,2028-01-01,January,2028,"Falguni shetty","Nike Running Shoes",Sports,6,36364.58,10.66,218176.82,10683.26
3924,2025-02-22,February,2025,"Wriddhish vohra","FUNSKOOL MONOPOLY",Toys,2,14594.98,28.46,29161.50,-53061.36
3924,2025-02-22,February,2025,"Wriddhish vohra","Titan Watch",Others,4,10000.00,30.42,39969.58,12316.02
3421,2025-10-08,October,2025,"Wriddhish vohra","WOW Hair Oil",Beauty,1,33223.24,9.74,33213.50,-36014.16
3801,2025-11-24,November,2025,"Ojasvi ravi","Redmi Note 13",Electronics,1,27755.24,19.47,27735.77,17735.77
2182,2024-10-20,October,2024,"Ojasvi ravi","OnePlus Nord CE3",Electronics,4,2609.72,110.00,10328.88,-82243.64
1512,2026-02-03,February,2026,"Ojasvi ravi","Philips Air Fryer","Home & Kitchen",1,13209.07,110.00,13099.07,3099.07
1512,2026-02-03,February,2026,"Ojasvi ravi","Milton Flask","Home & Kitchen",1,968.04,26.73,941.31,-414.75
881,2024-12-27,December,2024,"Ojasvi ravi","Sony WH-1000XM5",Electronics,3,12233.58,36.24,36664.50,-53619.69
3632,2024-12-11,December,2024,"Vritti venkatesh","Levis 511 Jeans",Clothing,1,99999.99,-10.00,100009.99,90009.99
3632,2024-12-11,December,2024,"Vritti venkatesh","OnePlus Nord CE3",Electronics,3,12237.69,9.81,36703.26,-32726.13
208,2026-01-04,January,2026,"Vritti venkatesh","Funskool Monopoly",Toys,999,27891.05,50.76,27863108.19,-4507508.79
208,2026-01-04,January,2026,"Vritti venkatesh","Tata Tea 1kg",Grocery,NULL,7837.21,110.00,NULL,NULL
2691,2024-06-23,June,2024,NULL,"Psychology of Money",Books,1,33714.77,NULL,NULL,NULL
2275,2026-03-30,March,2026,NULL,"OnePlus Nord CE3",Electronics,10,36228.98,10.14,362279.66,323152.56
2346,2024-05-25,May,2024,"Hemani doctor","Milton Flask","Home & Kitchen",NULL,10381.66,NULL,NULL,NULL
611,2026-01-03,January,2026,"Hemani doctor","Boldfit Yoga Mat",Sports,1,99999.99,50.21,99949.78,77508.39
525,2024-05-22,May,2024,"Hemani doctor","FUNSKOOL MONOPOLY",Toys,9,15788.43,38.40,142057.47,-227945.40
1744,2024-07-30,July,2024,"Yash grewal","Tata Tea 1kg",Grocery,6,1134.58,41.01,6766.47,-114545.67
1486,2025-07-29,July,2025,"Yash grewal","Atomic Habits",Books,5,9578.73,16.49,47877.16,-121065.74
3453,2024-11-30,November,2024,"Amaira kade","Wings of Fire",Books,4,5351.16,110.00,21294.64,-20413.36
1903,2025-10-12,October,2025,"Amaira kade","Realme Buds Air 3",Electronics,1,35215.38,14.18,35201.20,10251.21
407,2024-11-01,November,2024,"Amaira kade","Apple AirPods Pro",Electronics,3,10161.47,31.66,30452.75,-82249.66
2852,2024-11-17,November,2024,"Amol chopra","Samsung Galaxy A54",Electronics,7,38895.80,33.23,272237.37,247219.37
2852,2024-11-17,November,2024,"Amol chopra","OnePlus Nord CE3",Electronics,10,3249.73,-10.00,32507.30,-98950.40
2386,2024-11-06,November,2024,"Amol chopra","Prestige Induction Cooktop","Home & Kitchen",4,16947.59,0.00,67790.36,42804.64
1698,2025-07-29,July,2025,"Amol chopra","Funskool Monopoly",Toys,2,29644.16,23.16,59265.16,55165.80
1004,2026-02-12,February,2026,"Amol chopra","LAKME LIPSTICK",Beauty,5,26869.04,6.75,134338.45,28224.85
2721,2025-02-13,February,2025,"Nandini chowdhury","LEGO Classic Set",Toys,1,10000.00,14.70,9985.30,-10793.85
3387,2025-09-13,September,2025,"Jonathan patla","Realme Buds Air 3",Electronics,7,17386.51,20.66,121684.91,-138812.32
3387,2025-09-13,September,2025,"Jonathan patla","h&m basic t-shirt",Clothing,2,9045.44,27.00,18063.88,-35264.70
3003,1900-01-01,January,1900,"Jonathan patla","Realme Buds Air 3",Electronics,8,35834.45,9.78,286665.82,-1569.78
2269,2026-02-06,February,2026,"Jonathan patla","Tata Tea 1kg",Grocery,3,30987.08,NULL,NULL,NULL
940,2023-06-15,June,2023,"Jonathan patla","Sony WH-1000XM5",Electronics,4,30927.28,37.26,123671.86,108793.14
940,2023-06-15,June,2023,"Jonathan patla","Milton Flask","Home & Kitchen",1,31259.18,50.85,31208.33,13395.88
2204,2025-11-06,November,2025,"Advaith roy","apple airpods pro",Electronics,1,10000.00,NULL,NULL,NULL
1518,2025-02-25,February,2025,"Advaith roy","OnePlus Nord CE3",Electronics,2,38592.63,NULL,NULL,NULL
1518,2025-02-25,February,2025,"Advaith roy","WOW Hair Oil",Beauty,4,10000.00,1.78,39998.22,-115777.74
726,2025-02-24,February,2025,"Advaith roy","Tata Tea 1kg",Grocery,3,10675.33,110.00,31915.99,10853.56
726,2025-02-24,February,2025,"Advaith roy","WOW Hair Oil",Beauty,9,36669.09,54.01,329967.80,-20528.11
3327,0000-00-00,NULL,0,"Yasti karpe","Psychology of Money",Books,999,8180.31,8.12,8172121.57,66195.61
195,2026-10-30,October,2026,"Yasti karpe","Realme Buds Air 3",Electronics,10,4261.06,42.69,42567.91,-37250.39
195,2026-10-30,October,2026,"Yasti karpe","Levis 511 Jeans",Clothing,NULL,10000.00,21.08,NULL,NULL
3148,0000-00-00,NULL,0,"William hayre","Levis 511 Jeans",Clothing,9,36840.72,18.98,331547.50,221706.01
2679,2025-09-09,September,2025,"William hayre","LEGO Classic Set",Toys,999,18575.35,2.88,18556771.77,-2201599.08
223,2026-01-22,January,2026,"Hemangini purohit","Samsung Galaxy A54",Electronics,NULL,10000.00,-10.00,NULL,NULL
223,2026-01-22,January,2026,"Hemangini purohit","WOW Hair Oil",Beauty,1,1715.42,-10.00,1725.42,-37218.57
223,2026-01-22,January,2026,"Hemangini purohit","Milton Flask","Home & Kitchen",6,99999.99,1.63,599998.31,554331.23
1876,2025-11-04,November,2025,"Madhavi nagarajan","Titan Watch",Others,4,10000.00,26.42,39973.58,-30394.06
3405,2024-05-23,May,2024,"Wazir vaidya","Sony WH-1000XM5",Electronics,6,30376.20,19.97,182237.23,122591.11
2640,2025-11-13,November,2025,"Wazir vaidya","boldfit yoga mat",Sports,1,99999.99,-10.00,100009.99,79502.06
2231,2025-03-27,March,2025,"Wazir vaidya","fire-boltt phoenix",Electronics,NULL,99999.99,16.20,NULL,NULL
1996,2025-08-26,August,2025,"Wazir vaidya","LENOVO IDEAPAD SLIM 3",Electronics,6,18155.13,1.41,108929.37,-37557.75
1940,2026-03-26,March,2026,"Arunima kakar","WOW Hair Oil",Beauty,NULL,10000.00,56.99,NULL,NULL
1940,2026-03-26,March,2026,"Arunima kakar","Funskool Monopoly",Toys,1,36706.47,5.76,36700.71,34651.03
1940,2026-03-26,March,2026,"Arunima kakar","LEGO Classic Set",Toys,10,26615.18,4.14,266147.66,-34175.24
3038,2025-09-05,September,2025,"reva kumer","WOW Hair Oil",Beauty,1,25161.29,9.01,25152.28,-35743.46
1916,2024-12-17,December,2024,"reva kumer","Titan Watch",Others,999,10000.00,25.38,9989974.62,-7584343.47
468,2024-04-14,April,2024,"reva kumer","BOLDFIT YOGA MAT",Sports,10,8300.77,49.46,82958.24,-237340.26
468,2024-04-14,April,2024,"reva kumer","OnePlus Nord CE3",Electronics,1,10000.00,33.04,9966.96,9139.28
867,2024-08-12,August,2024,NULL,"OnePlus Nord CE3",Electronics,9,38127.76,38.26,343111.58,224799.65
537,2026-03-22,March,2026,NULL,"Milton Flask","Home & Kitchen",5,24164.08,110.00,120710.40,-897.20
537,2026-03-22,March,2026,NULL,"Funskool Monopoly",Toys,NULL,14067.76,110.00,NULL,NULL
467,2024-07-07,July,2024,NULL,"WOW Hair Oil",Beauty,1,19389.68,27.17,19362.51,-1445.03
467,2024-07-07,July,2024,NULL,"BOLDFIT YOGA MAT",Sports,2,7944.27,37.31,15851.23,-48208.47
246,2026-03-27,March,2026,NULL,"Logitech MX Master 3",Electronics,7,25140.73,30.37,175954.74,34223.08
2028,2026-03-15,March,2026,"Qushi goel","cosco basketball",Sports,2,24262.72,NULL,NULL,NULL
3700,2026-01-25,January,2026,"Vincent venkatesh","Levis 511 Jeans",Clothing,3,11648.59,110.00,34835.77,-31068.53
3045,2024-04-08,April,2024,"Vincent venkatesh","BOLDFIT YOGA MAT",Sports,8,17476.80,57.70,139756.70,-116482.10
2654,2025-06-19,June,2025,"Vincent venkatesh","Milton Flask","Home & Kitchen",999,39615.51,59.65,39575834.84,21781197.29
2654,2025-06-19,June,2025,"Vincent venkatesh","WOW Hair Oil",Beauty,9,7202.88,110.00,64715.92,-122551.94
1994,2024-08-29,August,2024,"Vincent venkatesh","Lenovo IdeaPad Slim 3",Electronics,10,10000.00,-10.00,100010.00,-56340.00
1994,2024-08-29,August,2024,"Vincent venkatesh","funskool monopoly",Toys,5,7070.54,35.29,35317.41,13867.56
915,2025-01-30,January,2025,"Vincent venkatesh","Allen Solly Formal Shirt",Clothing,9,23708.50,NULL,NULL,NULL
915,2025-01-30,January,2025,"Vincent venkatesh","Realme Buds Air 3",Electronics,1,19917.58,8.17,19909.41,11927.58
604,2025-09-13,September,2025,"Vincent venkatesh","WOW Hair Oil",Beauty,1,19539.28,-10.00,19549.28,-41346.46
2476,2025-10-27,October,2025,"Alexander viswanathan","OnePlus Nord CE3",Electronics,6,32658.83,45.97,195907.01,190940.93
1639,2025-11-30,November,2025,"Alexander viswanathan","Psychology of Money",Books,6,10000.00,-10.00,60010.00,-1106.06
1639,2025-11-30,November,2025,"Alexander viswanathan","WOW Hair Oil",Beauty,7,28708.50,39.97,200919.53,55266.75
1639,2025-11-30,November,2025,"Alexander viswanathan","Realme Buds Air 3",Electronics,6,19814.85,45.92,118843.18,44503.90
1460,2025-03-05,March,2025,"Alexander viswanathan","Fire-Boltt Phoenix",Electronics,3,25263.31,9.80,75780.13,45780.13
3526,2025-05-11,May,2025,"Garima aurora","OnePlus Nord CE3",Electronics,2,10000.00,14.89,19985.11,-24803.39
3526,2025-05-11,May,2025,"Garima aurora","Logitech MX Master 3",Electronics,3,2302.39,11.37,6895.80,-91421.88
2825,2027-01-12,January,2027,"Garima aurora","apple airpods pro",Electronics,9,38464.39,53.06,346126.45,318337.33
2309,0000-00-00,NULL,0,"Garima aurora","WOW Hair Oil",Beauty,7,7838.84,40.51,54831.37,-124520.60
1296,2025-11-11,November,2025,"Garima aurora","Philips Air Fryer","Home & Kitchen",2,10000.00,19.64,19980.36,18372.90
1296,2025-11-11,November,2025,"Garima aurora","Boldfit Yoga Mat",Sports,6,8646.81,38.13,51842.73,-157854.81
903,2025-08-09,August,2025,"Garima aurora","Tata Tea 1kg",Grocery,5,15340.25,35.58,76665.67,26665.67
903,2025-08-09,August,2025,"Garima aurora","Apple AirPods Pro",Electronics,8,29270.81,51.37,234115.11,54034.07
903,2025-08-09,August,2025,"Garima aurora","Boldfit Yoga Mat",Sports,4,38013.04,52.52,151999.64,62234.08
823,2026-01-17,January,2026,"Garima aurora","NIKE RUNNING SHOES",Sports,6,13118.23,29.67,78679.71,-55288.89
823,2026-01-17,January,2026,"Garima aurora","Prestige Induction Cooktop","Home & Kitchen",9,6059.61,-10.00,54546.49,-1671.38
690,2024-06-25,June,2024,"Garima aurora","Apple AirPods Pro",Electronics,3,10785.78,0.00,32357.34,-80345.07
440,2025-09-10,September,2025,"Garima aurora","Tata Tea 1kg",Grocery,9,39578.44,NULL,NULL,NULL
1455,2024-05-05,May,2024,"Upasna basu","Levis 511 Jeans",Clothing,7,10000.00,21.57,69978.43,-101041.65
1455,2024-05-05,May,2024,"Upasna basu","OnePlus Nord CE3",Electronics,10,17828.47,33.95,178250.75,46793.05
348,2026-02-01,February,2026,"Upasna basu","OnePlus Nord CE3",Electronics,7,10000.00,53.26,69946.74,28253.76
348,2026-02-01,February,2026,"Upasna basu","Apple AirPods Pro",Electronics,6,21758.52,0.00,130551.12,-4509.66
3774,2025-05-25,May,2025,"Parth pradhan @#$","Sony WH-1000XM5",Electronics,10,32364.23,-10.00,323652.30,224242.10
3774,2025-05-25,May,2025,"Parth pradhan @#$","Lakme Lipstick",Beauty,5,21747.12,51.31,108684.29,23795.69
3669,2027-07-08,July,2027,"Parth pradhan @#$","LEGO Classic Set",Toys,10,10000.00,41.78,99958.22,54893.42
3669,2027-07-08,July,2027,"Parth pradhan @#$","Titan Watch",Others,1,31728.76,56.51,31672.25,24758.86
3048,2023-06-15,June,2023,"Parth pradhan @#$","Realme Buds Air 3",Electronics,10,27746.63,NULL,NULL,NULL
2317,0000-00-00,NULL,0,"Parth pradhan @#$","Realme Buds Air 3",Electronics,2,17128.51,22.79,34234.23,9454.47
2317,0000-00-00,NULL,0,"Parth pradhan @#$","Nike Running Shoes",Sports,3,22894.98,40.29,68644.65,-35102.13
1315,2025-12-03,December,2025,"Parth pradhan @#$","boAt Rockerz 450",Electronics,3,99999.99,50.80,299949.17,240836.78
868,2026-01-30,January,2026,"Parth pradhan @#$","Realme Buds Air 3",Electronics,6,10000.00,50.14,59949.86,-156168.10
2831,2023-06-15,June,2023,"Jasmit sangha","Tata Tea 1kg",Grocery,3,18028.95,17.78,54069.07,33006.64
2831,2023-06-15,June,2023,"Jasmit sangha","Cosco Basketball",Sports,9,33372.21,110.00,300239.89,224689.93
2253,2026-02-08,February,2026,"Vincent goyal","Titan Watch",Others,2,8171.16,28.64,16313.68,2486.90
1331,2025-10-24,October,2025,"Vincent goyal","OnePlus Nord CE3",Electronics,7,10000.00,NULL,NULL,NULL
1331,2025-10-24,October,2025,"Vincent goyal","Lenovo IdeaPad Slim 3",Electronics,8,27121.77,1.61,216972.55,-7783027.37
804,2024-07-03,July,2024,"Vincent goyal","Nike Running Shoes",Sports,4,23864.80,8.76,95450.44,-42878.60
1502,2024-06-07,June,2024,"Devika balay","W Women Kurta",Clothing,4,35090.90,NULL,NULL,NULL
1900,2026-02-02,February,2026,"Aradhana sathe","OnePlus Nord CE3",Electronics,5,6934.94,58.46,34616.24,-81099.41
163,2026-02-22,February,2026,"Veda lad","Cosco Basketball",Sports,10,14985.13,48.50,149802.80,64785.80
2783,2025-02-02,February,2025,"Qadim mittal","WOW Hair Oil",Beauty,NULL,37525.80,11.52,NULL,NULL
2783,2025-02-02,February,2025,"Qadim mittal","WOW Hair Oil",Beauty,10,99999.99,17.38,999982.52,391025.12
1262,2026-01-21,January,2026,"Qadim mittal","LEGO Classic Set",Toys,2,32996.01,NULL,NULL,NULL
2093,2025-10-07,October,2025,"Shivansh sarraf","Funskool Monopoly",Toys,2,9824.22,19.28,19629.16,14592.26
2093,2025-10-07,October,2025,"Shivansh sarraf","Levis 511 Jeans",Clothing,7,10830.77,15.57,75799.82,-9632.45
634,2025-01-04,January,2025,"Mitali mahal","Tata Tea 1kg",Grocery,6,24818.39,26.48,148883.86,111928.18
1755,2024-08-02,August,2024,"Umang palla","Lenovo IdeaPad Slim 3",Electronics,5,33839.56,-10.00,169207.80,-18895.75
3374,2026-01-06,January,2026,"Reyansh setty","LENOVO IDEAPAD SLIM 3",Electronics,5,12217.56,17.88,61069.92,-61002.68
1746,2026-02-26,February,2026,"Reyansh setty","Boldfit Yoga Mat",Sports,7,30324.79,22.11,212251.42,55161.69
1746,2026-02-26,February,2026,"Reyansh setty","Psychology of Money",Books,2,36171.53,11.35,72331.71,56103.63
1789,2025-02-25,February,2025,"Dayita ganesh","Fire-Boltt Phoenix",Electronics,999,37092.25,39.23,37055118.52,17467565.68
1338,2025-10-06,October,2025,"Dayita ganesh","W Women Kurta",Clothing,1,12171.85,32.07,12139.78,2139.78
3786,2026-01-30,January,2026,NULL,"apple airpods pro",Electronics,7,10689.63,110.00,74717.41,-97484.55
3984,2025-01-10,January,2025,"Omkaar pingle","boAt Rockerz 450",Electronics,10,37415.16,27.48,374124.12,274124.12
1334,2024-07-03,July,2024,"Omkaar pingle","LEGO Classic Set",Toys,NULL,1568.50,37.32,NULL,NULL
1334,2024-07-03,July,2024,"Omkaar pingle","LENOVO IDEAPAD SLIM 3",Electronics,1,6967.89,110.00,6857.89,-17556.63
1058,2024-09-28,September,2024,"Omkaar pingle","Psychology of Money",Books,5,3496.26,24.44,17456.86,-101583.89
1015,2024-07-23,July,2024,"Frado sur","WOW Hair Oil",Beauty,10,10000.00,0.22,99999.78,-592276.82
2492,2026-03-07,March,2026,"Bhavna grover","H&M Basic T-Shirt",Clothing,NULL,17989.54,20.46,NULL,NULL
798,2024-07-25,July,2024,"lekha mahajan","OnePlus Nord CE3",Electronics,1,8147.76,37.67,8110.09,4197.38
3597,2024-04-10,April,2024,"Manan menon","boAt Rockerz 450",Electronics,1,10000.00,21.92,9978.08,-9726.05
2411,2025-05-08,May,2025,"Manan menon","BOLDFIT YOGA MAT",Sports,8,17166.87,30.53,137304.43,-166348.69
2411,2025-05-08,May,2025,"Manan menon","Funskool Monopoly",Toys,5,6778.43,27.98,33864.17,-128150.93
2169,2024-12-11,December,2024,"Manan menon","Logitech MX Master 3",Electronics,9,35132.94,NULL,NULL,NULL
1041,2025-07-22,July,2025,"Manan menon","Wings of Fire",Books,4,39822.97,-10.00,159301.88,48475.88
2924,2025-12-19,December,2025,"Oscar bath","Tata Tea 1kg",Grocery,1,7671.87,110.00,7561.87,-12656.82
2924,2025-12-19,December,2025,"Oscar bath","WOW Hair Oil",Beauty,1,16670.62,52.51,16618.11,-9003.60
2389,2025-12-17,December,2025,"Oscar bath","Samsung Galaxy A54",Electronics,9,2797.52,6.70,25170.98,-222818.17
2389,2025-12-17,December,2025,"Oscar bath","H&M Basic T-Shirt",Clothing,1,22504.28,11.01,22493.27,-30402.01
2389,2025-12-17,December,2025,"Oscar bath","Apple AirPods Pro",Electronics,7,26439.01,56.68,185016.39,115016.39
1194,2025-09-29,September,2025,"Oscar bath","boldfit yoga mat",Sports,3,23136.11,8.09,69400.24,7876.45
1194,2025-09-29,September,2025,"Oscar bath","Atomic Habits",Books,5,10000.00,39.68,49960.32,-32355.83
2614,2024-12-07,December,2024,"Faras sangha","Sony WH-1000XM5",Electronics,4,36622.25,-10.00,146499.00,131620.28
3499,2024-08-15,August,2024,"Radhika nayak","Fire-Boltt Phoenix",Electronics,NULL,35852.09,110.00,NULL,NULL
3499,2024-08-15,August,2024,"Radhika nayak","Allen Solly Formal Shirt",Clothing,7,26190.03,2.20,183328.01,157832.33
3282,2024-07-15,July,2024,"Radhika nayak","Realme Buds Air 3",Electronics,999,39234.99,0.00,39195755.01,33663942.36
1655,2026-01-26,January,2026,"Radhika nayak","Samsung Galaxy A54",Electronics,5,29306.45,8.46,146523.79,128729.24
3796,2026-02-03,February,2026,NULL,"Milton Flask","Home & Kitchen",1,9565.91,28.65,9537.26,-24370.43
3796,2026-02-03,February,2026,NULL,"Sony WH-1000XM5",Electronics,1,10000.00,-10.00,10010.00,-20084.73
3796,2026-02-03,February,2026,NULL,"Realme Buds Air 3",Electronics,8,6965.20,14.55,55707.05,-121653.75
2441,2025-11-08,November,2025,"Oeshi modi","Apple AirPods Pro",Electronics,1,10512.06,40.31,10471.75,471.75
1921,2027-06-03,June,2027,"Oeshi modi","Logitech MX Master 3",Electronics,1,8015.09,110.00,7905.09,-992094.90
1906,2027-10-03,October,2027,"Nitesh sampath","Milton Flask","Home & Kitchen",2,16625.14,20.10,33230.18,19108.84
1906,2027-10-03,October,2027,"Nitesh sampath","Funskool Monopoly",Toys,999,10000.00,20.94,9989979.06,5179364.49
99,2025-03-02,March,2025,"Nitesh sampath","WOW Hair Oil",Beauty,2,10000.00,110.00,19890.00,-118565.32
1183,2025-10-23,October,2025,"Megha kohli","Realme Buds Air 3",Electronics,10,19329.50,26.42,193268.58,-178870.32
3167,2025-04-01,April,2025,"Balendra gaba","Atomic Habits",Books,2,31154.29,6.08,62302.50,-2618.94
